Exception ID,Location 1,Opened Datetime,Resolved Datetime,Duration,OpenedYear/Month,Under 12 Hours,Under 24 Hours
476,"Book 2 Warehouse (8.71,8.46,8.47)",2024-07-01 13:07:15,2024-07-01 14:40:26,1.5530555555555556,2024-7,1,1
477,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-07-01 13:07:23,2024-07-01 14:56:23,1.8166666666666667,2024-7,1,1
478,Book 4 Warehouse (8.77),2024-07-01 13:07:31,2024-07-01 14:35:41,1.4694444444444446,2024-7,1,1
479,Book 5 Warehouse (7.00-7.03),2024-07-01 13:07:41,2024-07-01 14:56:48,1.8186111111111112,2024-7,1,1
480,Book 6 Warehouse (1.58),2024-07-01 13:07:50,2024-07-01 14:59:18,1.8577777777777778,2024-7,1,1
481,"Book 7 Warehouse (1.02,1.08,5.29)",2024-07-01 14:12:47,2024-07-01 15:01:15,0.8077777777777778,2024-7,1,1
482,Book 1 Warehouse (8.72),2024-07-01 14:21:55,2024-07-01 14:39:21,0.29055555555555557,2024-7,1,1
483,Book 4 Warehouse (8.77),2024-07-02 03:59:59,2024-07-02 15:08:28,11.141388888888889,2024-7,1,1
484,Book 1 Warehouse (8.72),2024-07-02 03:59:59,2024-07-02 15:06:38,11.110833333333334,2024-7,1,1
485,Book 6 Warehouse (1.58),2024-07-02 03:59:59,2024-07-02 14:47:49,10.797222222222222,2024-7,1,1
486,Book 5 Warehouse (7.00-7.03),2024-07-02 03:59:59,2024-07-02 14:52:36,10.876944444444444,2024-7,1,1
487,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-07-02 03:59:59,2024-07-02 14:54:33,10.909444444444444,2024-7,1,1
488,"Book 7 Warehouse (1.02,1.08,5.29)",2024-07-02 03:59:59,2024-07-02 14:37:39,10.627777777777778,2024-7,1,1
489,Book 6 Warehouse (1.58),2024-07-06 20:27:20,2024-07-08 14:30:10,42.047222222222224,2024-7,0,0
490,Book 5 Warehouse (7.00-7.03),2024-07-06 20:39:30,2024-07-08 14:36:04,41.94277777777778,2024-7,0,0
491,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-07-06 20:41:33,2024-07-08 14:36:32,41.91638888888889,2024-7,0,0
492,"Book 2 Warehouse (8.71,8.46,8.47)",2024-07-06 20:43:15,2024-07-08 14:43:12,41.99916666666667,2024-7,0,0
493,Book 1 Warehouse (8.72),2024-07-06 20:43:52,2024-07-08 14:40:59,41.95194444444444,2024-7,0,0
494,Book 4 Warehouse (8.77),2024-07-06 20:44:32,2024-07-08 14:39:29,41.91583333333333,2024-7,0,0
495,"Book 7 Warehouse (1.02,1.08,5.29)",2024-07-06 20:48:27,2024-07-08 14:29:25,41.68277777777778,2024-7,0,0
496,Book 6 Warehouse (1.58),2024-07-07 20:27:20,2024-07-08 14:30:10,18.04722222222222,2024-7,0,1
497,Book 5 Warehouse (7.00-7.03),2024-07-07 20:39:30,2024-07-08 14:36:04,17.942777777777778,2024-7,0,1
498,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-07-07 20:41:33,2024-07-08 14:36:32,17.91638888888889,2024-7,0,1
499,"Book 2 Warehouse (8.71,8.46,8.47)",2024-07-07 20:43:15,2024-07-08 14:43:12,17.999166666666667,2024-7,0,1
500,Book 1 Warehouse (8.72),2024-07-07 20:43:52,2024-07-08 14:40:59,17.951944444444443,2024-7,0,1
501,Book 4 Warehouse (8.77),2024-07-07 20:44:32,2024-07-08 14:39:29,17.91583333333333,2024-7,0,1
502,"Book 7 Warehouse (1.02,1.08,5.29)",2024-07-07 20:48:27,2024-07-08 14:29:25,17.682777777777776,2024-7,0,1
503,Book 6 Warehouse (1.58),2024-07-13 20:27:20,2024-07-15 14:02:07,41.57972222222222,2024-7,0,0
504,Book 5 Warehouse (7.00-7.03),2024-07-13 20:39:30,2024-07-15 14:04:19,41.41361111111111,2024-7,0,0
505,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-07-13 20:41:33,2024-07-15 14:04:54,41.38916666666667,2024-7,0,0
506,"Book 2 Warehouse (8.71,8.46,8.47)",2024-07-13 20:43:15,2024-07-15 14:13:39,41.50666666666667,2024-7,0,0
507,Book 1 Warehouse (8.72),2024-07-13 20:43:52,2024-07-15 14:18:41,41.58027777777778,2024-7,0,0
508,Book 4 Warehouse (8.77),2024-07-13 20:44:32,2024-07-15 14:19:38,41.585,2024-7,0,0
509,"Book 7 Warehouse (1.02,1.08,5.29)",2024-07-13 20:48:27,2024-07-15 14:01:14,41.213055555555556,2024-7,0,0
510,Book 6 Warehouse (1.58),2024-07-14 20:27:20,2024-07-15 14:02:07,17.579722222222223,2024-7,0,1
511,Book 5 Warehouse (7.00-7.03),2024-07-14 20:39:30,2024-07-15 14:04:19,17.413611111111113,2024-7,0,1
512,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-07-14 20:41:33,2024-07-15 14:04:54,17.389166666666668,2024-7,0,1
513,Book 1 Warehouse (8.72),2024-07-14 20:43:52,2024-07-15 14:18:41,17.580277777777777,2024-7,0,1
514,Book 4 Warehouse (8.77),2024-07-27 20:44:32,2024-07-29 13:15:18,40.51277777777778,2024-7,0,0
515,"Book 7 Warehouse (1.02,1.08,5.29)",2024-07-27 20:48:27,2024-07-29 13:38:07,40.827777777777776,2024-7,0,0
516,Book 6 Warehouse (1.58),2024-07-28 20:27:20,2024-07-29 13:38:48,17.191111111111113,2024-7,0,1
517,Book 5 Warehouse (7.00-7.03),2024-07-28 20:39:30,2024-07-29 13:32:54,16.89,2024-7,0,1
518,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-07-28 20:41:33,2024-07-29 13:32:26,16.848055555555554,2024-7,0,1
519,"Book 2 Warehouse (8.71,8.46,8.47)",2024-07-28 20:43:15,2024-07-29 13:22:14,16.649722222222223,2024-7,0,1
520,Book 1 Warehouse (8.72),2024-07-28 20:43:52,2024-07-29 13:21:10,16.621666666666666,2024-7,0,1
521,Book 4 Warehouse (8.77),2024-07-28 20:44:32,2024-07-29 13:15:18,16.512777777777778,2024-7,0,1
522,"Book 7 Warehouse (1.02,1.08,5.29)",2024-07-28 20:48:27,2024-07-29 13:38:07,16.82777777777778,2024-7,0,1
523,Book 6 Warehouse (1.58),2024-08-03 20:27:20,2024-08-05 14:24:05,41.94583333333333,2024-8,0,0
524,Book 5 Warehouse (7.00-7.03),2024-08-03 20:39:30,2024-08-05 14:29:04,41.82611111111111,2024-8,0,0
525,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-08-03 20:41:33,2024-08-05 14:29:26,41.79805555555556,2024-8,0,0
526,"Book 2 Warehouse (8.71,8.46,8.47)",2024-08-03 20:43:15,2024-08-05 14:42:38,41.98972222222222,2024-8,0,0
527,Book 1 Warehouse (8.72),2024-08-03 20:43:52,2024-08-05 14:45:45,42.03138888888889,2024-8,0,0
528,Book 4 Warehouse (8.77),2024-08-03 20:44:32,2024-08-05 14:50:53,42.10583333333334,2024-8,0,0
529,"Book 7 Warehouse (1.02,1.08,5.29)",2024-08-03 20:48:27,2024-08-05 14:22:58,41.57527777777778,2024-8,0,0
530,Book 6 Warehouse (1.58),2024-08-04 20:27:20,2024-08-05 14:24:05,17.945833333333333,2024-8,0,1
531,Book 5 Warehouse (7.00-7.03),2024-08-04 20:39:30,2024-08-05 14:29:04,17.82611111111111,2024-8,0,1
532,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-08-04 20:41:33,2024-08-05 14:29:26,17.798055555555557,2024-8,0,1
533,"Book 2 Warehouse (8.71,8.46,8.47)",2024-08-04 20:43:15,2024-08-05 14:42:38,17.989722222222223,2024-8,0,1
534,Book 1 Warehouse (8.72),2024-08-04 20:43:52,2024-08-05 14:45:45,18.031388888888888,2024-8,0,1
535,Book 4 Warehouse (8.77),2024-08-04 20:44:32,2024-08-05 14:50:53,18.105833333333333,2024-8,0,1
536,"Book 7 Warehouse (1.02,1.08,5.29)",2024-08-04 20:48:27,2024-08-05 14:22:58,17.575277777777778,2024-8,0,1
537,Book 6 Warehouse (1.58),2024-08-10 20:27:20,2024-08-12 13:59:58,41.54388888888889,2024-8,0,0
538,Book 5 Warehouse (7.00-7.03),2024-08-10 20:39:30,2024-08-12 14:02:43,41.386944444444445,2024-8,0,0
539,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-08-10 20:41:33,2024-08-12 14:03:05,41.35888888888889,2024-8,0,0
540,"Book 2 Warehouse (8.71,8.46,8.47)",2024-08-10 20:43:15,2024-08-12 14:09:26,41.43638888888889,2024-8,0,0
541,Book 1 Warehouse (8.72),2024-08-10 20:43:52,2024-08-12 14:07:03,41.38638888888889,2024-8,0,0
542,Book 4 Warehouse (8.77),2024-08-10 20:44:32,2024-08-12 14:05:42,41.352777777777774,2024-8,0,0
543,"Book 7 Warehouse (1.02,1.08,5.29)",2024-08-10 20:48:27,2024-08-12 13:59:18,41.18083333333333,2024-8,0,0
544,Book 6 Warehouse (1.58),2024-08-11 20:27:20,2024-08-12 13:59:58,17.54388888888889,2024-8,0,1
545,Book 5 Warehouse (7.00-7.03),2024-08-11 20:39:30,2024-08-12 14:02:43,17.386944444444445,2024-8,0,1
546,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-08-11 20:41:33,2024-08-12 14:03:05,17.358888888888888,2024-8,0,1
547,"Book 2 Warehouse (8.71,8.46,8.47)",2024-08-11 20:43:15,2024-08-12 14:09:26,17.43638888888889,2024-8,0,1
548,Book 1 Warehouse (8.72),2024-08-11 20:43:52,2024-08-12 14:07:03,17.386388888888888,2024-8,0,1
549,Book 4 Warehouse (8.77),2024-08-11 20:44:32,2024-08-12 14:05:42,17.352777777777778,2024-8,0,1
550,"Book 7 Warehouse (1.02,1.08,5.29)",2024-08-11 20:48:27,2024-08-12 13:59:18,17.180833333333332,2024-8,0,1
551,Book 6 Warehouse (1.58),2024-08-17 20:27:20,2024-08-19 14:30:01,42.04472222222222,2024-8,0,0
552,Book 5 Warehouse (7.00-7.03),2024-08-17 20:39:30,2024-08-19 14:32:19,41.88027777777778,2024-8,0,0
553,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-08-17 20:41:33,2024-08-19 14:32:47,41.85388888888889,2024-8,0,0
554,Book 1 Warehouse (8.72),2024-08-17 20:43:52,2024-08-19 14:38:15,41.90638888888889,2024-8,0,0
555,"Book 7 Warehouse (1.02,1.08,5.29)",2024-08-25 20:48:27,2024-08-26 14:11:10,17.378611111111113,2024-8,0,1
556,"IDF/Server Room (2.24,2.25)",2024-08-29 12:26:30,2024-08-29 14:22:33,1.9341666666666666,2024-8,1,1
557,Book 6 Warehouse (1.58),2024-08-31 20:27:20,2024-09-02 18:17:52,45.84222222222222,2024-8,0,0
558,Book 5 Warehouse (7.00-7.03),2024-08-31 20:39:30,2024-09-02 18:15:25,45.59861111111111,2024-8,0,0
559,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-08-31 20:41:33,2024-09-02 18:14:37,45.55111111111111,2024-8,0,0
560,"Book 2 Warehouse (8.71,8.46,8.47)",2024-08-31 20:43:15,2024-09-02 18:09:34,45.43861111111111,2024-8,0,0
561,Book 1 Warehouse (8.72),2024-08-31 20:43:52,2024-09-02 18:07:55,45.40083333333333,2024-8,0,0
562,Book 4 Warehouse (8.77),2024-08-31 20:44:32,2024-09-02 18:11:50,45.455,2024-8,0,0
563,"Book 7 Warehouse (1.02,1.08,5.29)",2024-08-31 20:48:27,2024-09-02 18:20:56,45.54138888888889,2024-8,0,0
564,Book 6 Warehouse (1.58),2024-09-01 20:27:20,2024-09-02 18:17:52,21.842222222222222,2024-9,0,1
565,Book 5 Warehouse (7.00-7.03),2024-09-01 20:39:30,2024-09-02 18:15:25,21.59861111111111,2024-9,0,1
566,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-09-01 20:41:33,2024-09-02 18:14:37,21.551111111111112,2024-9,0,1
567,"Book 2 Warehouse (8.71,8.46,8.47)",2024-09-01 20:43:15,2024-09-02 18:09:34,21.43861111111111,2024-9,0,1
568,Book 1 Warehouse (8.72),2024-09-01 20:43:52,2024-09-02 18:07:55,21.400833333333335,2024-9,0,1
569,Book 4 Warehouse (8.77),2024-09-01 20:44:32,2024-09-02 18:11:50,21.455,2024-9,0,1
570,"Book 7 Warehouse (1.02,1.08,5.29)",2024-09-01 20:48:27,2024-09-02 18:20:56,21.54138888888889,2024-9,0,1
571,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-09-02 03:59:59,2024-09-02 18:14:58,14.249722222222223,2024-9,0,1
572,Book 4 Warehouse (8.77),2024-09-02 03:59:59,2024-09-02 18:12:19,14.205555555555556,2024-9,0,1
573,Book 1 Warehouse (8.72),2024-09-02 03:59:59,2024-09-02 18:08:27,14.141111111111112,2024-9,0,1
574,Book 5 Warehouse (7.00-7.03),2024-09-02 03:59:59,2024-09-02 18:15:44,14.2625,2024-9,0,1
575,"Novo Nordisk, 3612, Powhatan Road",2024-09-02 03:59:59,2024-09-02 18:08:27,14.141111111111112,2024-9,0,1
576,Book 6 Warehouse (1.58),2024-09-02 03:59:59,2024-09-02 18:18:33,14.309444444444445,2024-9,0,1
577,Book 6 Warehouse (1.58),2024-09-08 20:27:20,2024-09-09 14:22:50,17.925,2024-9,0,1
578,Book 5 Warehouse (7.00-7.03),2024-09-08 20:39:30,2024-09-09 14:24:51,17.75583333333333,2024-9,0,1
579,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-09-08 20:41:33,2024-09-09 14:25:18,17.729166666666668,2024-9,0,1
580,"Book 2 Warehouse (8.71,8.46,8.47)",2024-09-08 20:43:15,2024-09-09 14:31:39,17.80666666666667,2024-9,0,1
581,Book 1 Warehouse (8.72),2024-09-08 20:43:52,2024-09-09 14:30:33,17.778055555555557,2024-9,0,1
582,Book 4 Warehouse (8.77),2024-09-08 20:44:32,2024-09-09 14:28:19,17.72972222222222,2024-9,0,1
583,"Book 7 Warehouse (1.02,1.08,5.29)",2024-09-08 20:48:27,2024-09-09 14:22:07,17.56111111111111,2024-9,0,1
584,Book 6 Warehouse (1.58),2024-09-14 20:27:20,2024-09-16 14:02:40,41.58888888888889,2024-9,0,0
585,Book 5 Warehouse (7.00-7.03),2024-09-14 20:39:30,2024-09-16 14:07:26,41.465555555555554,2024-9,0,0
586,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-09-14 20:41:33,2024-09-16 14:07:58,41.44027777777778,2024-9,0,0
587,"Book 2 Warehouse (8.71,8.46,8.47)",2024-09-14 20:43:15,2024-09-16 14:19:10,41.59861111111111,2024-9,0,0
588,Book 1 Warehouse (8.72),2024-09-14 20:43:52,2024-09-16 14:21:41,41.63027777777778,2024-9,0,0
589,Book 4 Warehouse (8.77),2024-09-14 20:44:32,2024-09-16 14:23:59,41.6575,2024-9,0,0
590,"Book 7 Warehouse (1.02,1.08,5.29)",2024-09-14 20:48:27,2024-09-16 14:01:44,41.22138888888889,2024-9,0,0
591,Book 6 Warehouse (1.58),2024-09-15 20:27:20,2024-09-16 14:02:40,17.58888888888889,2024-9,0,1
592,Book 5 Warehouse (7.00-7.03),2024-09-15 20:39:30,2024-09-16 14:07:26,17.465555555555557,2024-9,0,1
593,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-09-15 20:41:33,2024-09-16 14:07:58,17.440277777777776,2024-9,0,1
594,"Book 2 Warehouse (8.71,8.46,8.47)",2024-09-15 20:43:15,2024-09-16 14:19:10,17.59861111111111,2024-9,0,1
595,Book 1 Warehouse (8.72),2024-09-15 20:43:52,2024-09-16 14:21:41,17.630277777777778,2024-9,0,1
596,Book 4 Warehouse (8.77),2024-09-15 20:44:32,2024-09-16 14:23:59,17.6575,2024-9,0,1
597,"Book 7 Warehouse (1.02,1.08,5.29)",2024-09-15 20:48:27,2024-09-16 14:01:44,17.22138888888889,2024-9,0,1
598,Book 6 Warehouse (1.58),2024-09-21 20:27:20,2024-09-23 14:07:51,41.67527777777778,2024-9,0,0
599,Book 5 Warehouse (7.00-7.03),2024-09-21 20:39:30,2024-09-23 14:12:50,41.55555555555556,2024-9,0,0
600,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-09-21 20:41:33,2024-09-23 14:13:23,41.53055555555556,2024-9,0,0
601,"Book 2 Warehouse (8.71,8.46,8.47)",2024-09-21 20:43:15,2024-09-23 14:20:07,41.614444444444445,2024-9,0,0
602,Book 1 Warehouse (8.72),2024-09-21 20:43:52,2024-09-23 14:18:37,41.579166666666666,2024-9,0,0
603,Book 4 Warehouse (8.77),2024-09-21 20:44:32,2024-09-23 14:16:42,41.53611111111111,2024-9,0,0
604,"Book 7 Warehouse (1.02,1.08,5.29)",2024-09-21 20:48:27,2024-09-23 14:06:56,41.308055555555555,2024-9,0,0
605,Book 6 Warehouse (1.58),2024-09-22 20:27:20,2024-09-23 14:07:51,17.67527777777778,2024-9,0,1
606,Book 5 Warehouse (7.00-7.03),2024-09-22 20:39:30,2024-09-23 14:12:50,17.555555555555557,2024-9,0,1
607,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-09-22 20:41:33,2024-09-23 14:13:23,17.530555555555555,2024-9,0,1
608,"Book 2 Warehouse (8.71,8.46,8.47)",2024-09-22 20:43:15,2024-09-23 14:20:07,17.614444444444445,2024-9,0,1
609,Book 1 Warehouse (8.72),2024-09-22 20:43:52,2024-09-23 14:18:37,17.579166666666666,2024-9,0,1
610,Book 4 Warehouse (8.77),2024-09-22 20:44:32,2024-09-23 14:16:42,17.53611111111111,2024-9,0,1
611,"Book 7 Warehouse (1.02,1.08,5.29)",2024-09-22 20:48:27,2024-09-23 14:06:56,17.308055555555555,2024-9,0,1
612,Book 6 Warehouse (1.58),2024-09-24 15:04:02,2024-09-30 19:38:48,148.57944444444445,2024-9,0,0
613,Book 5 Warehouse (7.00-7.03),2024-09-28 20:39:30,2024-09-30 13:28:25,40.81527777777778,2024-9,0,0
614,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-09-28 20:41:33,2024-09-30 13:27:42,40.76916666666666,2024-9,0,0
615,"Book 2 Warehouse (8.71,8.46,8.47)",2024-09-28 20:43:15,2024-09-30 13:23:01,40.66277777777778,2024-9,0,0
616,IDF/Server Room (1.53),2024-09-29 13:29:15,2024-09-30 13:37:20,24.134722222222223,2024-9,0,0
617,IDF/Server Room (1.92),2024-09-29 13:43:38,2024-09-30 19:35:14,29.86,2024-9,0,0
618,"IDF/Server Room (2.24,2.25)",2024-09-29 14:22:35,2024-09-30 12:17:50,21.920833333333334,2024-9,0,1
619,Book 5 Warehouse (7.00-7.03),2024-09-29 20:39:30,2024-09-30 13:28:25,16.815277777777776,2024-9,0,1
620,"Book 3 Warehouse (7.08,7.09,7.17,7.19,7.20)",2024-09-29 20:41:33,2024-09-30 13:27:42,16.769166666666667,2024-9,0,1
621,"Book 2 Warehouse (8.71,8.46,8.47)",2024-09-29 20:43:15,2024-09-30 13:23:01,16.662777777777777,2024-9,0,1
622,Book 1 Warehouse (8.72),2024-09-29 20:43:52,2024-09-30 13:21:06,16.620555555555555,2024-9,0,1
623,Book 4 Warehouse (8.77),2024-09-29 20:44:32,2024-09-30 13:15:13,16.511388888888888,2024-9,0,1
624,"Book 7 Warehouse (1.02,1.08,5.29)",2024-09-29 20:48:27,2024-09-30 13:35:24,16.7825,2024-9,0,1
